n	x1	x2	x3	t	s11	s12	s13	s22	s23	s33	cfs	dip	stk	rk
2864	-0.829762753681121	3.885803793530968	9.156279585397256	1.0	-288600.0	-3969000.0	4472000.0	-5148000.0	1452000.0	12120000.0	-4701103.729367785	45.0	125.0	-100.0
2865	-0.435254643861741	2.3138753582252383	12.933291394286105	1.0	1413000.0	-90200.0	1898000.0	1025000.0	49760.0	1584000.0	811802.991571829	50.0	125.0	-140.0
2866	-3.28728861506574	3.9056138325457095	10.796745278413422	1.0	425600.0	-120900.0	283600.0	491900.0	-310700.0	1521000.0	449781.92473421275	80.0	205.0	-60.0
2867	-3.8673590331610255	3.38375535538303	14.90806444962652	1.0	-1522000.0	-1344000.0	1528000.0	391200.0	-1325000.0	4948000.0	-1669184.533960126	60.0	165.0	-50.0
2868	-5.674857259190155	3.5020909103449065	11.099791768282271	1.0	321400.0	133800.0	106000.0	516900.0	-407800.0	2342000.0	261014.27213478612	75.0	150.0	-40.0
2869	-4.864403278020617	1.0942164531512388	11.335275616225752	1.0	-1192000.0	-478100.0	2069000.0	-722700.0	-98000.0	1272000.0	807989.521443497	25.0	120.0	-120.0
2870	-1.1454827722574328	1.4350211920330624	10.411571547842216	1.0	-667800.0	-645200.0	464100.0	-1697000.0	452200.0	63690.0	308556.4552450734	30.0	80.0	-140.0
2871	-5.219178720312231	2.8964631364922075	9.79317334360977	1.0	-325600.0	-463700.0	882300.0	1386000.0	-407400.0	675400.0	-549243.3650340877	90.0	320.0	60.0
2872	-4.735214879213495	3.401225582759075	8.5715552013359	1.0	-946400.0	-1017000.0	553700.0	-1362000.0	159600.0	976100.0	-1910582.4671880647	75.0	160.0	-30.0
2873	-3.387061852330529	4.048501411545049	11.263241203764304	1.0	-1699000.0	-1553000.0	-77040.0	-1936000.0	-479800.0	170000.0	159740.86050124688	10.0	10.0	-30.0
2874	-0.5960093424740439	3.399917449821077	11.268044744239068	1.0	-696700.0	-981700.0	904000.0	97070.0	-1083000.0	4535000.0	567948.9726861061	85.0	65.0	140.0
2875	-2.463215519316736	3.1535352545922577	8.58490159634951	1.0	380200.0	-460300.0	692300.0	372700.0	-279700.0	1657000.0	-349963.08336153947	60.0	140.0	-150.0
2876	-1.6851119378327435	1.54134196831821	9.461124791617118	1.0	-2702000.0	-3631000.0	1685000.0	-5509000.0	205600.0	4216000.0	-7749380.069730384	65.0	160.0	-60.0
2877	-3.4087462028147115	3.003889234371784	10.646673259981704	1.0	1521000.0	-267800.0	-550100.0	-1007000.0	-47310.0	3306000.0	434103.3662595324	65.0	110.0	-70.0
2878	-2.105985874171993	5.991295919434165	10.836302189419008	1.0	-6638000.0	-8496000.0	5587000.0	-8301000.0	2290000.0	15600000.0	16357256.9882861	30.0	260.0	70.0
2879	-1.3619576968529077	4.849693398191922	11.784587166353502	1.0	611100.0	-126000.0	1209000.0	-23840.0	582100.0	2472000.0	-258539.41918342398	60.0	135.0	-70.0
2880	-1.91750917364465	3.9588229837822544	10.175785197663558	1.0	508600.0	-209300.0	907000.0	36610.0	-26540.0	2089000.0	-665808.0719934804	55.0	5.0	-70.0
2881	-2.4270479433731924	3.148349124916551	9.107698684386826	1.0	528100.0	-796500.0	1895000.0	81410.0	-500200.0	3103000.0	-167281.4230560681	45.0	315.0	-140.0
2882	-4.742622782277429	3.4780275883680907	11.533750446302609	1.0	-4478000.0	-7458000.0	5023000.0	-7865000.0	1780000.0	14840000.0	3495823.6779020345	35.0	75.0	-60.0
2883	-2.8942750308092497	4.405434486968344	7.743558609575093	1.0	-1917000.0	-1971000.0	1274000.0	-214400.0	-415900.0	8030000.0	6369659.257625883	50.0	10.0	90.0
2884	-4.959924900627397	1.9501015390732568	9.812668451458087	1.0	-4774000.0	-2143000.0	-3261000.0	-6719000.0	-330100.0	-9313000.0	-5524363.518947157	45.0	40.0	-170.0
2885	-4.109986343295827	5.234413163403409	9.994868439586892	1.0	-389100.0	-669300.0	373800.0	-1310000.0	254000.0	572200.0	-919139.3718418138	45.0	120.0	-110.0
2886	-2.9362352699594365	4.99373524288258	9.001580638188317	1.0	549400.0	-1481000.0	1284000.0	-791300.0	958500.0	6907000.0	3608209.15411323	25.0	45.0	40.0
2887	-7.04220842908016	6.620697028973575	10.235552950502804	1.0	320800.0	-785500.0	3468000.0	1607000.0	468100.0	5648000.0	-2311482.670068122	85.0	305.0	40.0
2888	-8.219221087605488	8.315331268834722	8.037811252304541	1.0	-3745000.0	-7455000.0	5219000.0	-10520000.0	3390000.0	15140000.0	-13494180.514762312	70.0	360.0	10.0
2889	-8.081912759470475	7.811995942267416	9.309593905802592	1.0	-1410000.0	-35030.0	-557200.0	546900.0	-510100.0	-963100.0	-422585.2529002081	80.0	340.0	-40.0
2890	-8.656157437526346	6.994308058473011	8.917364765349314	1.0	-2853000.0	-705100.0	-123000.0	275300.0	-297300.0	-1154000.0	-217740.9058931903	10.0	10.0	-30.0
2891	-7.539619658777962	9.617971675047764	12.481034633334447	1.0	-1847000.0	-524100.0	-467400.0	241900.0	-418100.0	-894500.0	872658.991609504	75.0	35.0	15.0
2892	-8.178435835693644	8.967538809267898	12.943748821715149	1.0	200400.0	12190.0	-412100.0	522200.0	664400.0	1527000.0	-358077.85616329656	75.0	35.0	120.0
2893	-8.064415741736523	6.267283215954412	12.847428078857837	1.0	316200.0	-20230.0	-614700.0	380700.0	448700.0	1779000.0	845301.2528216906	25.0	20.0	-10.0
2894	-4.761803676192189	4.576898592216958	12.825228691297571	1.0	1010000.0	399300.0	-1442000.0	661300.0	-830200.0	1540000.0	183605.9366276149	55.0	90.0	-60.0
2895	-8.875979478760398	9.33912695435546	10.208212963621705	1.0	348800.0	-81980.0	-235100.0	323200.0	-812900.0	4115000.0	-287775.1761774223	70.0	85.0	-160.0
2896	-7.528258986734897	8.262739973046774	10.06272818987745	1.0	-69490.0	-1307000.0	-87490.0	-1780000.0	1254000.0	3753000.0	-1589986.9122627499	40.0	145.0	-90.0
2897	-5.364588536072475	6.924311071100108	8.134281574150032	1.0	-191300.0	-2336000.0	-621100.0	-3032000.0	1598000.0	11290000.0	-1453970.132254648	45.0	190.0	-30.0
2898	-9.04090831251569	10.468536302645688	13.232047212357523	1.0	5260000.0	8085000.0	-3905000.0	11020000.0	-1948000.0	-15180000.0	-4585289.3890855145	45.0	55.0	10.0
2899	-8.749215116364274	8.499224494904508	10.054897990399716	1.0	259600.0	-51260.0	-429000.0	352400.0	335200.0	904800.0	-57351.47130754852	65.0	310.0	-150.0
2900	-9.759008412061142	6.163123458412586	12.161302575411908	1.0	26120.0	933100.0	-150800.0	1419000.0	-240100.0	-3007000.0	-1511277.4913981825	30.0	100.0	160.0
2901	-9.69650771889058	7.661713939889561	9.789952689020769	1.0	-6620.0	124300.0	207100.0	26820.0	95690.0	-571600.0	-68060.11719811817	50.0	25.0	-40.0
2902	-8.279174174114692	6.137118221677201	11.275247529472027	1.0	-1048000.0	114500.0	-135900.0	409000.0	-59140.0	-373100.0	-261049.83863164106	50.0	110.0	-140.0
2903	-5.279039324812986	10.024095196412771	8.971910622652842	1.0	-417000.0	-90650.0	147800.0	-246000.0	177000.0	-1647000.0	277736.4839626239	60.0	20.0	-110.0
2904	-10.242540608118594	8.179740905073126	8.186675031592491	1.0	303600.0	-105200.0	117000.0	-766400.0	459000.0	-529500.0	-333141.50542326365	55.0	160.0	-80.0
2905	-10.336707795590351	5.037841313650282	9.112415433730623	1.0	-681500.0	128800.0	-325800.0	301900.0	-69990.0	-292700.0	310762.6569797709	75.0	190.0	-70.0
2906	-7.415585010067882	7.275795044352019	10.717223370717935	1.0	-927100.0	-339400.0	-98580.0	62010.0	-160400.0	-117500.0	-372142.657555315	50.0	150.0	-100.0
2907	-6.489391309390003	9.7210907184745	8.603757105839252	1.0	942000.0	-2479000.0	-501200.0	-2813000.0	593000.0	14130000.0	-3074265.9347239616	45.0	25.0	-50.0
2908	-10.117208984490146	5.970783568023402	9.549710105451918	1.0	299400.0	-57340.0	603700.0	-1843000.0	2044000.0	453200.0	1827988.8293402165	20.0	155.0	-65.0
2909	-9.18489509203962	8.173872174804531	9.27571501449917	1.0	-1119000.0	-343400.0	-94190.0	131200.0	-174200.0	-232000.0	-347869.57384192187	25.0	30.0	110.0
2910	-8.967647491100946	10.535912588159016	6.212764735324629	1.0	-1158000.0	154500.0	-210800.0	548500.0	-173700.0	-551500.0	23263.749905118384	50.0	165.0	-40.0
2911	-9.332006761730414	6.002858153366042	10.8519525995107	1.0	365500.0	271400.0	-116500.0	394500.0	43310.0	-1003000.0	-231813.3013675916	25.0	25.0	-20.0
2912	-7.597657946993755	9.30490305273732	11.953631637015132	1.0	-916800.0	-387000.0	325300.0	-97410.0	-23320.0	-461500.0	-937940.9991983525	75.0	110.0	-90.0
2913	-12.156213181096826	12.501500329933734	13.751946566519525	1.0	247600.0	16250.0	-540600.0	593600.0	774400.0	1963000.0	65492.79060194452	60.0	95.0	-130.0
2914	-13.497948824808809	11.759064078283885	12.25708553527664	1.0	197800.0	116.2	-249300.0	186700.0	113500.0	336900.0	32537.80750955693	60.0	20.0	-110.0
2915	-11.428254114069526	13.169462652242098	8.136933829819093	1.0	-276900.0	-880800.0	394900.0	-847600.0	311900.0	2392000.0	-1428168.3951477138	65.0	180.0	-40.0
2916	-12.51822327115872	11.049197747153444	10.102689041993504	1.0	-200800.0	226500.0	-86270.0	46570.0	-9855.0	-846500.0	-82256.59226834186	25.0	350.0	-110.0
2917	-8.553335729668282	12.078647446632228	10.946239365290312	1.0	-11580.0	38950.0	5122.0	149500.0	-75320.0	276300.0	25823.757389124177	30.0	155.0	-110.0
2918	-11.537407425217436	13.274691524578826	11.315956602855334	1.0	170900.0	42310.0	-143100.0	161900.0	255100.0	492800.0	62101.23147876456	50.0	145.0	-70.0
2919	-12.29513227860037	11.712422014210404	8.63141886544791	1.0	149400.0	1228.0	-211500.0	15750.0	146200.0	344500.0	-46484.97355441236	85.0	115.0	120.0
2920	-11.161566853619115	13.52615474446034	8.934557836165375	1.0	-161400.0	28740.0	-79720.0	151700.0	-63870.0	6149.0	173822.25573226696	75.0	40.0	10.0
2921	-15.707845724325413	11.399928725093924	7.439259768280625	1.0	306200.0	160900.0	-163400.0	102000.0	228300.0	322600.0	300909.3689933221	85.0	180.0	100.0
2922	-13.26247679684072	13.349001386693796	8.64427385026144	1.0	-42720.0	56520.0	-76720.0	131100.0	14480.0	42640.0	65663.05627890932	60.0	145.0	-70.0
2923	-14.036739899386207	12.281879065999432	8.598814424176926	1.0	-148600.0	43450.0	-31900.0	237000.0	-74880.0	-3467.0	10080.961774955133	35.0	140.0	-90.0
2924	-9.891691258368237	10.413937220485202	8.987463556435353	1.0	-84910.0	40580.0	-24460.0	167500.0	-24500.0	54780.0	19144.139316131288	70.0	100.0	-160.0
2925	-9.513151322201535	11.30654152451356	7.986284502844079	1.0	44000.0	347500.0	-389700.0	644200.0	-201800.0	-341300.0	820083.5965268266	40.0	10.0	-30.0
2926	-13.204638834441486	13.035614594268043	9.111190119337529	1.0	-318700.0	493100.0	-376400.0	412400.0	-107700.0	-1758000.0	655296.5157398394	75.0	330.0	-130.0
2927	-13.462768466078597	11.332313618074204	11.440901081186755	1.0	-90960.0	37120.0	-30810.0	253600.0	-89210.0	55730.0	208315.32655312156	60.0	160.0	-110.0
2928	-10.440052171203575	12.39571926849201	7.573405450316792	1.0	-34870.0	-57890.0	72400.0	112200.0	-21820.0	165400.0	26399.693337372373	45.0	165.0	-60.0
2929	-12.137436528923793	9.95455270581863	11.053166934939764	1.0	-395900.0	173800.0	-166900.0	-322500.0	173300.0	-1155000.0	94154.70461783657	50.0	125.0	-140.0
2930	-12.978788727961703	11.602334073946905	10.46408416016412	1.0	-200900.0	-146800.0	-49930.0	-107000.0	-81300.0	239500.0	83586.16766741117	40.0	35.0	-40.0
2931	-9.118742658983468	12.757749814389062	8.843543378172424	1.0	28830.0	-41320.0	15510.0	121700.0	-106700.0	279200.0	92785.2574632653	50.0	20.0	-110.0
2932	-11.437273412470866	14.290564447167723	9.095253438079675	1.0	392500.0	325400.0	-43510.0	87210.0	346000.0	413000.0	47772.72986700793	70.0	155.0	-110.0
2933	-11.923307503881716	11.256665963316598	9.09984091713741	1.0	190500.0	140200.0	-151400.0	63660.0	243700.0	376500.0	195097.45691270148	35.0	85.0	-140.0
2934	-12.528003352559006	13.86739160941972	9.725381221317672	1.0	-110900.0	31760.0	-86370.0	158200.0	-104800.0	107900.0	66478.64039825503	70.0	120.0	-170.0
2935	-11.565974111428115	12.812313700674736	10.476890852024276	1.0	50710.0	-111000.0	-106500.0	-309600.0	315400.0	700200.0	-376221.58987306047	60.0	135.0	-70.0
2936	-11.404083297176651	12.783806781236285	9.702485940197592	1.0	173700.0	29720.0	-191100.0	-47330.0	238300.0	361700.0	51896.37267208671	15.0	45.0	0.0
2937	-11.723809594055604	13.133608369154045	8.982860390460836	1.0	31380.0	-106300.0	-48100.0	-205900.0	403100.0	851400.0	20653.087258256215	50.0	140.0	-140.0
2938	-11.722084612885336	11.468685527456108	9.312523083476483	1.0	-370200.0	-600500.0	316200.0	-574300.0	213800.0	1493000.0	-1288633.561169411	65.0	160.0	-90.0
2939	3.408244374188207	-3.547062473047544	9.837140601163844	1.0	-104400.0	44410.0	-110200.0	198100.0	-164800.0	125300.0	-118235.57968568307	70.0	100.0	100.0
2940	3.681884906740138	-4.525152084685812	9.2952255352438	1.0	-1777000.0	-1951000.0	2571000.0	-1639000.0	1044000.0	2622000.0	-3795447.7468542727	65.0	105.0	-120.0
2941	3.731784304527184	-5.960839330085269	10.624914855691983	1.0	611600.0	314900.0	-601700.0	519300.0	-221500.0	497700.0	278144.00398007233	65.0	40.0	-50.0
2942	5.104640459331678	-4.841540637502727	11.582117067368843	1.0	143400.0	16070.0	-584200.0	-93970.0	113900.0	344800.0	195131.71051445376	85.0	145.0	-70.0
2943	0.966873573648962	-3.550883501503442	11.2186966098181	1.0	-139200.0	-100100.0	244500.0	562900.0	-315300.0	134100.0	571664.6049118197	55.0	25.0	-40.0
2944	-1.576583025398993	-5.356012683279037	11.151620866705208	1.0	-712000.0	-517200.0	918800.0	-316700.0	-311900.0	669300.0	-1004056.3498605038	80.0	145.0	-90.0
2945	3.180386824888632	-1.31753980570939	10.729935587324498	1.0	-33320.0	-19050.0	-746.6	-353800.0	90240.0	-156000.0	-99912.81647034323	30.0	150.0	-110.0
2946	0.5306595082759954	-0.1072421720668876	9.266381682187912	1.0	441600.0	-473200.0	741900.0	-321700.0	-515300.0	1397000.0	-573046.6239871818	50.0	115.0	-120.0
2947	2.166446104993624	-3.0137320084409644	8.476139701955242	1.0	-3169000.0	-5691000.0	3017000.0	-5407000.0	1447000.0	13480000.0	-6430963.787929777	80.0	80.0	-150.0
2948	3.0173614393642976	-2.3293204481126755	12.012473905740611	1.0	409100.0	239600.0	-227000.0	-551200.0	-94920.0	18440.0	102431.80339494039	40.0	110.0	-110.0
2949	4.573674812400316	-1.147105980311705	10.236736523706506	1.0	30040.0	-632600.0	269100.0	-215900.0	-779500.0	1030000.0	-598007.543956689	90.0	320.0	-160.0
2950	0.6175403840530695	-6.4400402147249824	11.01598891986926	1.0	309500.0	-375700.0	601800.0	68330.0	-340700.0	644000.0	-129788.00474964984	5.0	180.0	-100.0
2951	-0.2816387345589037	-4.185505025011602	9.332022542329415	1.0	38910.0	-53500.0	-56680.0	-379900.0	2218.0	-79110.0	-49175.012428306065	15.0	5.0	150.0
2952	2.9651050989094463	-4.224326735984003	10.927033795966684	1.0	260100.0	-48190.0	156000.0	-606900.0	77220.0	39550.0	-504593.39893736667	65.0	45.0	-10.0
2953	2.142384606495447	-3.756182851658837	11.347237510150237	1.0	-3927000.0	-4520000.0	3600000.0	-4064000.0	699500.0	7168000.0	-3409935.9126730245	35.0	135.0	-90.0
2954	4.361264222773776	-7.750284492483221	10.467285720264274	1.0	-2941000.0	-5929000.0	4827000.0	-7982000.0	2605000.0	12450000.0	-4878543.866752654	90.0	320.0	-140.0
2955	3.4715811528299705	-6.016715902780786	8.588497534190484	1.0	179700.0	125400.0	-128900.0	157500.0	-9607.0	-64900.0	96137.96006792242	35.0	115.0	-110.0
2956	-1.1935747012457874	-6.327740297078323	9.707013421845156	1.0	215700.0	198600.0	-252400.0	118600.0	177700.0	150300.0	149446.19697370997	75.0	160.0	-80.0
2957	2.1193741231086136	-3.69190367724605	11.453885929015842	1.0	119500.0	-3131.0	-1922.0	-356400.0	26980.0	-58200.0	-233103.85535765433	90.0	320.0	-130.0
2958	-1.445462526862716	-5.022961061887764	8.302225248866945	1.0	-3070000.0	-4767000.0	2654000.0	-6186000.0	1696000.0	9302000.0	-3618122.4853280215	40.0	105.0	-110.0
2959	1.2791853204647912	-4.874998501763317	11.237462029169352	1.0	151600.0	-86470.0	50470.0	-510900.0	-7908.0	-17970.0	-75632.97296698818	10.0	80.0	80.0
2960	2.31296473277304	-4.238735805679792	9.01934194222544	1.0	-481000.0	-390900.0	-7097.0	-443400.0	71440.0	588200.0	-297138.0386915449	25.0	125.0	-100.0
2961	4.018011745503724	-3.2340818214744367	9.834022157482485	1.0	396100.0	339700.0	-204800.0	-125100.0	45720.0	774600.0	211292.18272643597	30.0	140.0	-130.0
2962	3.0390616017125507	-4.547997119428849	6.99620895848866	1.0	-628400.0	-640800.0	763100.0	273400.0	-173400.0	-550000.0	-564732.7392303313	70.0	145.0	-80.0
2963	3.1597571305177308	-6.687748242846339	9.93049505010764	1.0	260400.0	209200.0	-153900.0	-403500.0	18220.0	17850.0	165132.30371521146	55.0	120.0	-110.0
2964	2.774066464258308	-4.311819098114027	9.933496582826717	1.0	145800.0	114200.0	-247200.0	108700.0	98550.0	98190.0	148149.5330623159	50.0	110.0	-120.0
2965	-4.145218309647276	1.605805186642594	9.94671553131117	1.0	783300.0	221200.0	-934900.0	190300.0	-326200.0	1996000.0	-82345.5773699389	40.0	55.0	-170.0
2966	-4.637374497848217	0.6348788805419772	9.774311440979169	1.0	-276100.0	-524300.0	188200.0	-1125000.0	183700.0	943900.0	-1422714.6359002502	75.0	135.0	-130.0
2967	-2.369567492726699	1.9623007698359365	10.752430394543453	1.0	-250400.0	-367700.0	235000.0	-1097000.0	276900.0	174400.0	-160560.4780228149	85.0	240.0	-50.0
2968	-2.4306732819444274	0.5147187417771839	7.832507537106352	1.0	-941400.0	-633400.0	2340000.0	12570.0	554500.0	-789800.0	1163615.5269319434	45.0	35.0	-100.0
2969	-3.716327970065312	2.5619386997754408	11.395001282785564	1.0	-446100.0	-227700.0	-325300.0	-1163000.0	139200.0	-170800.0	-373397.985785428	80.0	90.0	-150.0
2970	-3.8374884694025697	3.586090350711061	8.441070327724521	1.0	-2721000.0	-4596000.0	2717000.0	-4397000.0	575600.0	12210000.0	5530091.120814798	15.0	50.0	10.0
2971	-2.462195124713353	-0.2844799367301903	9.85126114494814	1.0	-1668000.0	-1667000.0	-749400.0	-2791000.0	-740200.0	-1137000.0	-3079426.2262789225	55.0	120.0	-100.0
2972	-0.3015705997232169	2.0444839146414333	11.44223967634369	1.0	-450600.0	-66600.0	-318800.0	-379800.0	415200.0	145800.0	-184930.9528491981	45.0	180.0	-60.0
2973	-2.4056506815927703	4.002015154300726	9.472854319372123	1.0	146500.0	-358400.0	258300.0	709000.0	-277200.0	1615000.0	-170399.99999999994	90.0	270.0	90.0
2974	-2.896767276651246	-0.4374622065289288	8.73836533851819	1.0	366500.0	-724900.0	2928000.0	1409000.0	-698300.0	4692000.0	503189.9538192423	45.0	20.0	-40.0
2975	-2.7099026856602766	3.038866323011653	11.693154412716394	1.0	-417000.0	-191600.0	-145200.0	-713700.0	320000.0	-21950.0	-111229.48507059412	70.0	40.0	-130.0
2976	0.5549042910276762	1.6827414582810076	12.004467494884368	1.0	62150.0	-967400.0	675800.0	-177300.0	-1095000.0	3021000.0	-1754595.4129490838	50.0	125.0	-140.0
2977	-1.2370289777389984	-1.1548962350667815	12.695207984995749	1.0	367000.0	-40300.0	264500.0	541500.0	-107600.0	1584000.0	-25750.282059919467	90.0	80.0	-130.0
2978	-0.1863526996156868	-0.5511513181703345	10.201187052975529	1.0	-34250.0	2603.0	-518600.0	1827000.0	-1470000.0	848300.0	2211716.251829012	40.0	305.0	-140.0
2979	0.6865657157769797	1.3871189223567129	9.013157720870298	1.0	-570100.0	-3091000.0	2257000.0	-4113000.0	1292000.0	9296000.0	-3504465.08117925	55.0	110.0	-150.0
2980	-4.212585867833626	4.135013269805426	7.732401731115311	1.0	944800.0	21520.0	402800.0	309400.0	648200.0	2768000.0	133361.41672201233	60.0	90.0	-100.0
2981	1.3941780064420737	5.555548917650258	8.403881350001736	1.0	-2487000.0	-1806000.0	-643000.0	-2392000.0	-619300.0	-1834000.0	-1371353.4525528501	50.0	5.0	-70.0
2982	-1.2721235373983444	3.722315093729002	11.02179323654599	1.0	269600.0	204800.0	-112500.0	112400.0	-42550.0	-125900.0	120377.3941357575	35.0	10.0	-70.0
2983	-1.1474820836822912	3.041821408717144	10.747571094780623	1.0	397200.0	-624200.0	1019000.0	163100.0	-412800.0	2139000.0	703702.0464041877	30.0	360.0	40.0
2984	-3.703834308587732	0.1335360120842531	11.074624347148625	1.0	144400.0	-893000.0	944200.0	376200.0	-566100.0	1795000.0	10274.213619762042	65.0	195.0	-30.0
2985	-0.6329246982563252	3.7955047915908953	11.124560180385584	1.0	-459800.0	-529800.0	21900.0	-1396000.0	449900.0	290400.0	68719.4592167139	40.0	90.0	170.0
2986	-3.000756952856948	0.2534032913520873	12.126020254658876	1.0	515700.0	-433000.0	918500.0	243800.0	-192900.0	1785000.0	1070708.232658472	85.0	55.0	150.0
2987	0.4203803216434044	1.2902837454481486	11.34226531028981	1.0	-4473000.0	-6482000.0	3020000.0	-8307000.0	2763000.0	13020000.0	1323293.022372933	25.0	160.0	-50.0
2988	-2.711981047934989	3.634544051127659	11.314554878294992	1.0	283100.0	19100.0	147000.0	745100.0	-43890.0	1959000.0	113384.53685031703	40.0	115.0	-100.0
2989	-1.5830243722181931	1.4278687925295015	10.359863481089503	1.0	9839.0	-773900.0	1070000.0	27570.0	-890600.0	3475000.0	-1008708.1732501949	75.0	80.0	-80.0
2990	-1.6186126789320476	0.1568120955293852	9.34227833344013	1.0	-2887000.0	-3739000.0	3601000.0	-1839000.0	380600.0	6570000.0	-7610337.237624769	65.0	115.0	-100.0
2991	-5.823879532414948	6.8408871836820095	10.679357111185976	1.0	-547600.0	-61840.0	-616900.0	-140300.0	254100.0	26990.0	-96028.68204155276	45.0	140.0	-120.0
2992	-6.00688159028285	6.408666305370829	11.872718924010124	1.0	1163000.0	-553000.0	-164700.0	-725600.0	217000.0	7461000.0	4524869.211132772	15.0	40.0	20.0
2993	-7.036180313768367	5.673595739284519	11.773046153132208	1.0	852000.0	-62140.0	-548300.0	-176500.0	-251600.0	5608000.0	-1456886.7930180589	60.0	195.0	-50.0
2994	-5.768750440638241	5.674996577537423	10.413974752412477	1.0	401600.0	-1621000.0	-447800.0	-2193000.0	63580.0	10770000.0	2195534.805711468	55.0	60.0	0.0
2995	-4.073706076289311	5.374292865275017	12.381751841900543	1.0	-6369000.0	-8662000.0	6071000.0	-6673000.0	1772000.0	24500000.0	1794716.4901639894	35.0	30.0	-100.0
2996	-3.685145615295684	4.974295211625488	11.675838522363838	1.0	348300.0	-360800.0	396800.0	-203700.0	-343100.0	3899000.0	-1325187.2935683248	50.0	145.0	-100.0
2997	-6.991965371469028	5.2542986484977146	7.682206977431739	1.0	-25870.0	-914100.0	641000.0	-417600.0	-566800.0	4582000.0	4172977.726346339	30.0	80.0	60.0
2998	-8.585584460393363	6.864760751503344	8.11529787143446	1.0	-1916000.0	-849100.0	-463400.0	-238400.0	-1042000.0	-859600.0	-2197590.4466148457	50.0	115.0	-130.0
2999	-6.307755158758504	4.397596512345079	11.317829331628818	1.0	-1405000.0	-287600.0	-615300.0	262700.0	-485400.0	-844900.0	278564.4950870258	30.0	315.0	-90.0
3000	-5.458910579460282	7.837127445020218	8.651133098675432	1.0	706200.0	-857600.0	9073.0	-3108000.0	-529900.0	752100.0	-2286779.512193747	45.0	350.0	-60.0
3001	-8.602259416875045	7.4768999798249185	9.109770323646782	1.0	-787000.0	-1920000.0	1586000.0	-3109000.0	3932000.0	1482000.0	-4279976.262855408	65.0	130.0	-90.0
3002	-7.490397107533923	8.20252627489172	9.03900955843989	1.0	-1944000.0	-414200.0	-408000.0	377500.0	-325700.0	-912600.0	549593.3550603827	45.0	40.0	-60.0
3003	-9.36381720605239	6.1436791689184735	9.942225271853648	1.0	-5028000.0	-4420000.0	3502000.0	-2761000.0	586500.0	8513000.0	-3128847.213697506	45.0	180.0	-60.0
3004	-7.624710517249944	4.001014970781762	9.420877462444777	1.0	-1407000.0	-567000.0	-31700.0	16510.0	-230800.0	-443400.0	-93776.94067017335	20.0	60.0	70.0
3005	-3.0648861423150406	6.56709400643647	10.819424846850186	1.0	-1266000.0	-996000.0	364400.0	-805800.0	-330000.0	-147900.0	-1788029.058325039	70.0	125.0	-100.0
3006	-7.934255489362362	5.9385755926755	15.244413437831769	1.0	679900.0	-160500.0	1188000.0	-149300.0	922900.0	3005000.0	850377.2546473782	75.0	95.0	-180.0
3007	-6.691387643326041	7.553184572689324	11.016995019879392	1.0	351000.0	69750.0	-703600.0	316300.0	-184000.0	1244000.0	438179.0014842633	25.0	40.0	-50.0
3008	-7.502145269130183	6.179939918223037	11.142750554679806	1.0	1143000.0	307100.0	-687900.0	371600.0	574400.0	5918000.0	109798.25401191931	80.0	195.0	-10.0
3009	-6.474769525106421	6.815690760746458	10.440854021586205	1.0	-2067000.0	-2060000.0	960400.0	-2743000.0	614600.0	1377000.0	-3551038.1968721403	90.0	300.0	90.0
3010	-7.413170659687714	4.411802739278443	7.353048782886064	1.0	2395000.0	330100.0	-893800.0	-18070.0	-93270.0	8257000.0	-301012.5542835966	60.0	110.0	-90.0
3011	-9.902366223645885	6.701415354644797	10.806000742393923	1.0	-1334000.0	-718600.0	-355800.0	-258300.0	-740600.0	-490500.0	593383.658554718	75.0	15.0	90.0
3012	-7.181192211411388	6.676033196943629	10.522017239356616	1.0	-973200.0	-224400.0	115500.0	100700.0	-54300.0	-378900.0	-155699.48410136893	90.0	325.0	-100.0
3013	-4.072419926419964	6.208474236632838	8.818412015350773	1.0	-4227000.0	-6250000.0	3789000.0	-7297000.0	1971000.0	15850000.0	6730667.608316998	25.0	200.0	-20.0
3014	-7.338654375178162	8.416612283237523	10.643796757782766	1.0	3086000.0	79420.0	3451000.0	819700.0	1121000.0	8122000.0	1509162.007586563	10.0	30.0	-30.0
3015	-3.551573241446686	3.8922631017305833	7.961015766083321	1.0	502700.0	-6146.0	-1202000.0	582400.0	871500.0	4795000.0	-955747.2858532153	60.0	155.0	-80.0
3016	-5.143384184230411	6.198186929163925	12.578263545983482	1.0	-2256000.0	-1754000.0	-1147000.0	-3370000.0	-437800.0	-3264000.0	-3458087.6397463614	80.0	305.0	180.0
3017	-11.595372645905712	11.586139877644031	11.742103066303036	1.0	436000.0	-108800.0	76550.0	-126800.0	-110500.0	4141000.0	50881.416541989194	30.0	165.0	-70.0
3018	-10.276647970409208	11.436457450659995	11.751057488864545	1.0	190700.0	-108100.0	-338100.0	42200.0	85050.0	553800.0	127849.26739948329	90.0	360.0	-100.0
3019	-8.309373583444584	9.1478683645972	10.519755478909977	1.0	237800.0	-16320.0	-330800.0	179900.0	169600.0	579200.0	6462.466213600856	20.0	100.0	0.0
3020	-14.362736233320687	11.14872377929554	8.376430577832616	1.0	538100.0	-50550.0	-1128000.0	244100.0	676600.0	2565000.0	-531608.0089730542	55.0	160.0	-80.0
