n	x1	x2	x3	t	s11	s12	s13	s22	s23	s33	cfs	dip	stk	rk
2723	-6.881065028471934	13.2973430245337	6.382951663623266	1.0	334000.0	-33630.0	-395400.0	-8863.0	314600.0	683400.0	-67919.44866410922	35.0	315.0	-110.0
2724	-11.604662294394137	11.19617547404996	10.712528873370609	1.0	-28200.0	-71490.0	-207400.0	-1040000.0	148000.0	-116500.0	-559099.6642417457	85.0	240.0	-50.0
2725	-11.213856859895326	9.916448268782345	12.93674936800111	1.0	-554600.0	-1160000.0	632900.0	-911500.0	383400.0	3246000.0	-2153773.219161775	85.0	150.0	-70.0
2726	-9.440641390654656	10.09282808679195	10.498710118623611	1.0	407200.0	6907.0	-539800.0	365200.0	-95270.0	768700.0	58.4706455800042	50.0	155.0	-90.0
2727	-5.696676597245616	9.380584515205202	7.477292138245351	1.0	387800.0	-257400.0	-533500.0	-191700.0	350100.0	1312000.0	784972.5209524252	30.0	5.0	10.0
2728	-9.413032303021597	12.399851008806056	8.31729205547557	1.0	-792300.0	-502200.0	788100.0	-3165000.0	1983000.0	-3825000.0	-2975374.8823323688	25.0	90.0	100.0
2729	-8.390488180905885	9.395731226850298	6.6437768343053625	1.0	552800.0	397100.0	-67210.0	248600.0	345800.0	456000.0	597998.2219858811	25.0	160.0	-50.0
2730	3.650727943418341	-3.2945602427358964	8.765294199751741	1.0	302400.0	448400.0	-390400.0	360100.0	-177900.0	-1226000.0	-566117.2765757823	75.0	35.0	120.0
2731	4.905228540442331	-2.0818246886686684	10.924569987093967	1.0	942200.0	637800.0	-157000.0	1176000.0	-106900.0	-140500.0	1386184.0738022712	60.0	110.0	-120.0
2732	5.690711999336421	-6.286366727274528	9.52468262301777	1.0	10670.0	-469200.0	383900.0	155300.0	-433600.0	436500.0	-103223.05452045184	50.0	100.0	-90.0
2733	5.32044783881484	-5.536214040972218	9.3750202793444	1.0	284200.0	147700.0	-122200.0	346300.0	-118800.0	-219200.0	327497.73815048405	30.0	10.0	-60.0
2734	4.7225186688645895	-5.578411213074404	9.831089024829945	1.0	-13180.0	-302000.0	221800.0	-160000.0	103300.0	904300.0	309415.3910864115	25.0	170.0	-40.0
2735	8.286468372379785	-3.552582938418196	8.26069533381978	1.0	-42550.0	-260000.0	31270.0	-7546.0	242500.0	1113000.0	-279365.8599464352	60.0	15.0	-40.0
2736	4.639615642968715	-6.83595576312566	8.117423825013574	1.0	60900.0	24320.0	75180.0	355700.0	-193900.0	-1706.0	-63341.97554953544	90.0	80.0	-130.0
2737	6.37332268936007	-5.191265316225447	8.912489935681949	1.0	191800.0	139400.0	-151600.0	113500.0	54410.0	-22330.0	242616.44722526975	75.0	275.0	-160.0
2738	5.548084467008801	-6.344995502424544	9.7696067820591	1.0	120200.0	163400.0	57760.0	464100.0	-195600.0	-253700.0	245967.14726235037	35.0	145.0	-80.0
2739	6.108339256733749	-3.1920075096922904	10.95620029869522	1.0	286800.0	142800.0	-91900.0	397600.0	-154000.0	-236700.0	100112.57864698494	90.0	65.0	90.0
2740	5.152100423938572	-4.922565738921904	13.275020942383051	1.0	-60490.0	-216500.0	195900.0	361800.0	-311600.0	151600.0	559632.1860854	10.0	20.0	-90.0
2741	2.8847641708525527	-5.228585777241327	11.580257949735982	1.0	154200.0	-103000.0	174700.0	375000.0	-349300.0	271400.0	423609.1825873793	35.0	5.0	-50.0
2742	3.121772504001437	-5.052869810051101	14.389842349067724	1.0	-4074000.0	-5554000.0	3269000.0	-5564000.0	1585000.0	11840000.0	4349173.133209409	25.0	55.0	0.0
2743	4.323677404674552	-5.924388464748832	6.949825669560541	1.0	237200.0	-9249.0	196300.0	440100.0	-522000.0	794100.0	-121634.97717750812	50.0	110.0	-140.0
2744	4.698830413380546	-6.34047248702604	12.665026828875448	1.0	207300.0	194600.0	-137600.0	-44700.0	49080.0	-5239.0	64159.76471814666	20.0	125.0	-120.0
2745	4.637768597061955	-5.195483627488185	11.37317307663434	1.0	82770.0	-62710.0	149300.0	606600.0	-431000.0	105700.0	-2999.325963416486	80.0	340.0	-40.0
2746	4.37172648447275	-3.9337841457388687	8.043839722054749	1.0	-329400.0	-160400.0	457900.0	733300.0	-395100.0	258200.0	97793.51942307633	85.0	315.0	100.0
2747	6.976298068337275	-4.639905920995726	9.13821055735579	1.0	383700.0	444600.0	-393200.0	272100.0	-106600.0	-694000.0	-41432.92553127621	40.0	80.0	-140.0
2748	3.210399262932703	-6.707542722386446	9.879846453520823	1.0	38270.0	55650.0	88710.0	417900.0	-195600.0	-106400.0	111933.0357230884	50.0	105.0	-100.0
2749	8.058278097032728	-2.886042712179797	8.819583319080946	1.0	145800.0	114200.0	-247200.0	108700.0	98550.0	98190.0	144234.1003965556	25.0	95.0	120.0
2750	3.5665647718147597	-3.9842253546098902	7.3768486843310415	1.0	59390.0	-21990.0	116400.0	342900.0	-212700.0	56700.0	275332.730851942	65.0	25.0	-50.0
2751	4.057508078280122	-8.157000265919429	9.515437809070896	1.0	333000.0	302500.0	-274500.0	-373800.0	-1425.0	-176900.0	-305838.14297558623	65.0	30.0	-120.0
2752	6.943379721500918	-3.838285069391196	10.45776200510893	1.0	142100.0	112700.0	-89870.0	104600.0	9831.0	-26290.0	226534.93185693445	70.0	130.0	-120.0
2753	4.283477397488458	-4.592798774318029	8.516461607414808	1.0	-26810.0	-79290.0	138800.0	396800.0	-244400.0	41920.0	-117018.22173405692	75.0	100.0	-120.0
2754	6.455978735252784	-5.021533303469776	7.389865783493517	1.0	457200.0	339100.0	-413300.0	297600.0	-79250.0	40670.0	419906.83538960066	80.0	90.0	-60.0
2755	4.317613945283259	-6.467845739517622	8.420159539315387	1.0	187300.0	229400.0	-100900.0	294900.0	-74420.0	-226900.0	501597.26191031176	75.0	140.0	-100.0
2756	1.7511198663169896	0.1272441499604656	8.86713529126167	1.0	220500.0	146700.0	-212400.0	151500.0	72550.0	-23210.0	291501.1861019908	60.0	140.0	-90.0
2757	2.494709194170029	1.460479467900115	7.613546472661858	1.0	576900.0	-791700.0	697000.0	-461100.0	251500.0	3697000.0	1773139.425709793	15.0	130.0	-90.0
2758	-0.1032156030852999	-2.624892998826469	10.904936409492976	1.0	399800.0	-73640.0	-199100.0	-306900.0	-263000.0	926400.0	-582800.1682268656	55.0	200.0	-40.0
2759	0.6543239564025769	-2.273849995226896	9.424802899697852	1.0	-92430.0	-342300.0	204500.0	-255700.0	-144700.0	-174600.0	-96245.75338855622	55.0	10.0	-80.0
2760	-0.6067387912471193	0.043522603437123	12.542949559833522	1.0	115600.0	-480900.0	5295.0	-991800.0	-196600.0	-99040.0	73431.02804925381	25.0	50.0	-35.0
2761	0.5150138077303951	0.0757805950465856	9.666013390827713	1.0	506800.0	-75800.0	-77160.0	783400.0	-688900.0	1956000.0	132404.66208859198	70.0	115.0	-70.0
2762	0.3579756922441031	0.0118451676209175	9.530568105627747	1.0	343800.0	-1573000.0	600000.0	-1531000.0	451200.0	8138000.0	-2757068.2038732716	45.0	150.0	-70.0
2763	-0.9545032998532612	-0.0731191069293914	8.92978817803166	1.0	-1781000.0	-4622000.0	2259000.0	-5900000.0	1819000.0	12590000.0	-7936552.4928709995	45.0	145.0	-100.0
2764	-0.3473953633240971	0.8543978480023298	10.623919509823518	1.0	-751800.0	-375500.0	-691700.0	-549200.0	96530.0	-713300.0	-693998.0145329342	60.0	165.0	-70.0
2765	-0.3759095808899452	-0.4829894603676173	9.892209688613065	1.0	57140.0	-280900.0	-205400.0	1012000.0	-105900.0	2342000.0	-260467.29723369298	60.0	120.0	-130.0
2766	-0.4273912636616483	1.7656946331418402	9.91470307353735	1.0	-1846000.0	-1315000.0	-1345000.0	-2263000.0	-514300.0	-1206000.0	-2370162.152948931	85.0	360.0	10.0
2767	-2.0355582392727407	-1.6908577094846882	11.21054122372368	1.0	540200.0	-4239.0	228900.0	702900.0	271000.0	1522000.0	863717.6667166092	25.0	140.0	-80.0
2768	1.379740179453065	-2.2048120394419874	12.546389592054382	1.0	-30730.0	-198400.0	50810.0	-918700.0	352000.0	-236700.0	-753337.8170256298	20.0	20.0	-30.0
2769	2.0976403825570604	0.2321216349232934	10.067210420266155	1.0	234900.0	-220400.0	-185900.0	-20830.0	-807000.0	1592000.0	-910685.1047835575	35.0	155.0	-110.0
2770	2.594592461423856	0.0190200648559549	8.907721362180025	1.0	731000.0	95180.0	737800.0	115900.0	6006.0	2451000.0	847989.5264880625	50.0	140.0	160.0
2771	1.44687612664458	-2.0945104582702387	9.828175355183614	1.0	496800.0	-63850.0	1024000.0	545800.0	-77110.0	2105000.0	194370.47914947334	90.0	350.0	70.0
2772	-1.8485494450815327	-0.5997088900771593	6.739177169377072	1.0	-1719000.0	-3135000.0	1460000.0	-4415000.0	1580000.0	6488000.0	-6426474.2699622335	70.0	110.0	-130.0
2773	1.350074695366299	0.0547114254666886	9.02607684561854	1.0	-248300.0	-217400.0	-345100.0	-790000.0	-159900.0	-498500.0	-694218.279164834	65.0	175.0	-60.0
2774	-0.4425590795887691	-2.3433083413230675	10.432279971913747	1.0	676200.0	-695800.0	515400.0	-959700.0	759400.0	4493000.0	590911.7969664892	20.0	45.0	-40.0
2775	0.4470156711058056	-2.670405101549432	8.922370917163843	1.0	-56040.0	-328000.0	84100.0	-566100.0	-39790.0	-426400.0	-263868.03972593055	55.0	140.0	-40.0
2776	-1.0402053426576223	0.21185187937577	11.698167034363973	1.0	177700.0	-371200.0	60790.0	-1022000.0	-187700.0	-116400.0	-22193.5243391122	25.0	60.0	160.0
2777	-0.8896188239382986	0.8483311996906091	7.329856733561108	1.0	323900.0	-190500.0	-23460.0	1288000.0	-907800.0	2605000.0	1736398.6472848807	15.0	125.0	-10.0
2778	1.0130950994050991	-1.4633900178467627	8.975668896712452	1.0	-801100.0	-55710.0	-706100.0	-1162000.0	-183500.0	-1864000.0	-982979.6852665023	40.0	110.0	-110.0
2779	1.7158480450879092	-1.098551203165342	6.714108601978548	1.0	-1493000.0	-898000.0	-658100.0	-849700.0	-655300.0	-912700.0	-1067197.7268795792	50.0	165.0	-100.0
2780	0.8474937077870911	-0.118763111648731	10.412637364140751	1.0	157000.0	-40220.0	-241000.0	-1186000.0	265500.0	-2281000.0	139797.88220092934	75.0	105.0	-140.0
2781	1.4276984795412386	0.2026100297276498	6.074796606455429	1.0	973900.0	193500.0	52340.0	208100.0	-241600.0	3764000.0	-480492.4862954159	70.0	325.0	-120.0
2782	-3.461568484107309	0.4588182991011386	8.964787787345609	1.0	224600.0	568100.0	968700.0	1504.0	1102000.0	-1867000.0	-279032.3954703	80.0	135.0	-100.0
2783	-5.057116168306374	3.8468499250229016	10.192603269082747	1.0	-243800.0	-212800.0	12640.0	-1036000.0	313500.0	311100.0	-914008.2483266243	45.0	330.0	-70.0
2784	-9.336647362258352	4.863957971613679	9.127730159970882	1.0	-1272000.0	-821800.0	1087000.0	-191500.0	-1266000.0	2456000.0	-200824.82259148709	35.0	80.0	-160.0
2785	-4.14334409111971	5.3138258267943455	9.101475658991008	1.0	-1159000.0	-586300.0	-53590.0	-110000.0	-279200.0	-198100.0	-1200716.6606216668	45.0	90.0	-130.0
2786	-4.361318713426299	1.3631860518498742	11.77159060289825	1.0	-6148000.0	-10840000.0	6062000.0	-13350000.0	5692000.0	24570000.0	-22863051.123702805	35.0	330.0	-75.0
2787	-2.3432047382600603	3.5917386684166024	9.096023361289312	1.0	-659500.0	-1034000.0	897300.0	-2131000.0	984200.0	1226000.0	-2326027.4160298947	45.0	280.0	-160.0
2788	-3.2993266419180927	4.873996834883707	12.53032842047885	1.0	4228000.0	1417000.0	1078000.0	2078000.0	-27440.0	739200.0	2525700.63761494	85.0	360.0	10.0
2789	-4.520472852580595	5.597589421932264	10.89814682198649	1.0	274800.0	-294800.0	498200.0	34820.0	-441200.0	3327000.0	-715623.3746566006	65.0	35.0	-80.0
2790	-3.3006355828530305	6.03276432260993	9.444512986699086	1.0	705900.0	-902400.0	731000.0	-888700.0	-22050.0	6027000.0	3613154.1908642775	20.0	55.0	30.0
2791	-3.741934914165164	3.268003691744999	6.578321437599901	1.0	1023000.0	-715200.0	2064000.0	-179500.0	1358000.0	5013000.0	-1476995.6894448744	70.0	110.0	-130.0
2792	-4.006367735943899	6.809548242883922	8.798812972379086	1.0	-715600.0	-860900.0	-773900.0	-1767000.0	-876700.0	-1873000.0	-455608.0135887944	20.0	45.0	-90.0
2793	-6.11354975878036	5.059038529096132	10.597796535846475	1.0	651500.0	-203000.0	2495000.0	284700.0	2724000.0	4390000.0	2425372.2376238517	85.0	285.0	-110.0
2794	-4.453633903507362	1.7581978191163556	9.971064569918555	1.0	-3283000.0	-3101000.0	1685000.0	-3121000.0	1219000.0	3754000.0	-5199607.578448661	65.0	310.0	-150.0
2795	-1.858773155833109	3.7635917035167	7.818863218939529	1.0	-306300.0	-530600.0	226200.0	-1132000.0	219700.0	899600.0	-1031814.248949948	65.0	195.0	-30.0
2796	-3.9519077105803824	5.345384465173352	8.59150791777067	1.0	-2143000.0	-2680000.0	2753000.0	-6809000.0	2202000.0	-330800.0	-4388429.963612376	60.0	110.0	-110.0
2797	-3.178928939524196	3.438617226320164	9.764744387808364	1.0	-5345000.0	-11310000.0	8346000.0	-11740000.0	4272000.0	25710000.0	-7603153.133351344	75.0	210.0	-40.0
2798	-4.11676107442587	6.522522875822255	8.300459956150585	1.0	-5523000.0	-9282000.0	6010000.0	-7626000.0	-465600.0	26410000.0	13035473.669997603	25.0	85.0	170.0
2799	-4.628702993959381	6.923071973584864	11.289125787898744	1.0	-483400.0	-3402000.0	5166000.0	-3425000.0	3577000.0	11400000.0	-4195205.749219295	50.0	155.0	-70.0
2800	-5.56790826054534	4.142707226015932	8.197059682526001	1.0	736500.0	-138800.0	753200.0	-373200.0	728500.0	4298000.0	847716.5209937573	90.0	325.0	-100.0
2801	-4.517912540372225	6.880866433654998	10.826517304987258	1.0	-2174000.0	-1298000.0	21950.0	-1363000.0	-740300.0	-315900.0	-62712.966545348056	30.0	140.0	30.0
2802	-4.492104678240692	1.9582309978023087	8.354033168264356	1.0	821600.0	-212500.0	879700.0	-399300.0	882300.0	4691000.0	-949301.3439336733	55.0	130.0	-100.0
2803	-7.097078808390515	3.1532183272831484	10.219622242909134	1.0	-632700.0	-885100.0	66400.0	-1669000.0	-78500.0	259700.0	-1850315.7471483347	75.0	115.0	-140.0
2804	-3.766663210532784	5.222330847520484	10.996939423185404	1.0	-962900.0	-846800.0	569700.0	-915000.0	25160.0	-40590.0	-480714.2297910686	25.0	360.0	-90.0
2805	-4.404520159950438	7.612744190900834	7.026144001194568	1.0	182400.0	-1128000.0	1129000.0	-757200.0	43580.0	5300000.0	2939526.0534872687	25.0	10.0	-150.0
2806	-4.814993467519029	5.69918699809488	11.681426118952354	1.0	-9417000.0	-9266000.0	6733000.0	-12230000.0	3651000.0	11810000.0	-11142284.58150061	55.0	95.0	-140.0
2807	-3.7573318341974735	7.619965976691218	8.894022698813522	1.0	533500.0	-610400.0	318800.0	-739100.0	-352800.0	5297000.0	-1942040.6564661607	60.0	160.0	-60.0
2808	-11.248352211534137	8.169405476855601	8.332160992933279	1.0	335200.0	44650.0	929600.0	257100.0	1990000.0	1128000.0	1446015.4686490204	45.0	95.0	-120.0
2809	-7.340332182668014	11.551728565781112	8.874865942726283	1.0	-475400.0	107600.0	-220400.0	212300.0	-25590.0	-126800.0	22453.906104852984	40.0	145.0	-100.0
2810	-9.803102972561494	10.626765610680854	8.56738002397128	1.0	433000.0	388300.0	56600.0	-400900.0	374500.0	117300.0	496752.1853087499	70.0	95.0	-110.0
2811	-6.740266761663634	9.448162429762087	9.562830442022284	1.0	-158800.0	314700.0	-283700.0	338900.0	-140800.0	-498600.0	334867.68362545944	80.0	95.0	-120.0
2812	-8.113149022004995	7.618701019529222	10.43917072159267	1.0	238100.0	-150400.0	92600.0	-637500.0	1426000.0	1938000.0	-49967.33359364548	55.0	110.0	-20.0
2813	-7.419480244844513	8.600156297233244	9.862662256971982	1.0	-3246000.0	-3574000.0	2784000.0	-3756000.0	1836000.0	8249000.0	-780268.0568599908	55.0	40.0	0.0
2814	-8.855699123018251	10.249667544472011	9.42150953952534	1.0	-188200.0	-706600.0	-1229000.0	-1584000.0	1379000.0	4987000.0	-801699.1714021293	55.0	30.0	-150.0
2815	-7.477297942440431	10.780584642258315	8.186992679176994	1.0	888700.0	480500.0	-1009000.0	-48300.0	710000.0	59340.0	691534.8507938144	45.0	145.0	-110.0
2816	-7.8920214288755135	9.921142784859326	8.789224084819667	1.0	772900.0	528600.0	56300.0	-815900.0	820500.0	-50740.0	441958.3763755343	10.0	130.0	170.0
2817	-10.505283384220236	12.291314421208536	11.804628699193351	1.0	2072000.0	1628000.0	-1927000.0	831100.0	1545000.0	-1805000.0	1965171.0188763319	90.0	25.0	-100.0
2818	-10.775443214683293	9.480324382889028	13.072012557934311	1.0	164700.0	-26270.0	-263800.0	141600.0	142000.0	450300.0	-56893.81637467425	60.0	135.0	-70.0
2819	-9.492324987050305	11.374478294592572	11.168316154934914	1.0	567600.0	69500.0	-601700.0	292000.0	-20100.0	910500.0	686752.0500261898	90.0	320.0	90.0
2820	-10.831645383631123	8.75061620149278	11.709959834205536	1.0	243700.0	-7663.0	-305400.0	133700.0	227900.0	605700.0	100209.3046878035	70.0	50.0	-160.0
2821	-7.266845160628717	7.896033205537734	10.450849597824146	1.0	-687800.0	-732800.0	463000.0	-943000.0	71290.0	2015000.0	1367235.6946209632	30.0	10.0	-170.0
2822	-10.161210099755383	10.1003695005033	8.186257169096265	1.0	1212000.0	187500.0	-1090000.0	932500.0	320900.0	7540000.0	-312067.67387848697	55.0	100.0	-130.0
2823	-10.68369024857827	10.266696228613146	9.197526709916936	1.0	-237700.0	193200.0	-241700.0	171300.0	-54630.0	-302600.0	-99230.69808749769	45.0	220.0	170.0
2824	-6.539229341264813	10.817962209070089	8.398928864322064	1.0	34260.0	240300.0	-187100.0	208300.0	-77540.0	-17570.0	-248498.5614728013	15.0	25.0	160.0
2825	-7.403161966653936	11.329181239687594	9.185579905925309	1.0	502400.0	198400.0	108200.0	-1177000.0	548900.0	-483100.0	-410002.7369017612	75.0	180.0	-10.0
2826	-9.145663376611896	9.354309817729778	7.230458422058116	1.0	407200.0	295800.0	65430.0	-287300.0	487600.0	326300.0	-362642.3496298571	15.0	30.0	-10.0
2827	-6.3595462638652185	6.0850867743164825	8.760345379426823	1.0	-205900.0	223600.0	-481700.0	210100.0	-172600.0	-833500.0	135617.39993809868	55.0	120.0	-80.0
2828	-8.611045300774972	10.669348436435614	9.333446501728602	1.0	-3210000.0	-1371000.0	-25670.0	-1347000.0	-1741000.0	-1511000.0	-1899561.651922036	75.0	340.0	-110.0
2829	-7.757156549517759	8.166391883621133	9.205933275460104	1.0	318800.0	82170.0	-434800.0	-158200.0	482800.0	748600.0	-322588.71260648285	30.0	355.0	-70.0
2830	-7.476985889806852	9.440813307846687	6.470826510229291	1.0	-4086000.0	-1095000.0	-194800.0	1544000.0	-887500.0	48740.0	1704142.5931350994	60.0	15.0	-70.0
2831	-10.099602021807929	9.603689584515902	9.149476872317427	1.0	1211000.0	728000.0	379700.0	945600.0	231000.0	-1287000.0	669516.5268569401	75.0	5.0	-120.0
2832	-7.368534947651431	8.337621596508548	10.317041490751222	1.0	-75810.0	312700.0	-322100.0	445100.0	-172700.0	-201300.0	545020.3440838385	90.0	360.0	-10.0
2833	-7.363550095754095	7.859845038931355	10.944447122826066	1.0	594300.0	-231500.0	-1498000.0	477700.0	585600.0	6184000.0	-165037.0700453375	90.0	320.0	-140.0
2834	-13.021612763022736	13.18330380832382	9.161482256058878	1.0	1103000.0	345400.0	-1207000.0	878300.0	378100.0	5874000.0	4747235.602766096	25.0	35.0	40.0
2835	-15.773760541903291	15.334055169015745	7.97299594077323	1.0	-93300.0	41070.0	-46780.0	265800.0	-103100.0	39740.0	-4480.449774694469	75.0	100.0	-110.0
2836	-13.674957985196697	12.639705277554198	11.441863498803285	1.0	50180.0	73670.0	-58030.0	131500.0	4991.0	20580.0	122461.86519765278	80.0	160.0	-10.0
2837	-11.656162289843731	13.5606201791418	11.655404304798523	1.0	-388200.0	-604900.0	409800.0	-363900.0	218700.0	1660000.0	-18665.79010055214	30.0	30.0	-30.0
2838	-11.310306641548356	12.593777657643264	8.894462039262542	1.0	142100.0	1918.0	-205500.0	66080.0	130100.0	309300.0	-97039.47385129784	75.0	15.0	90.0
2839	-16.57530914783423	13.361169792358996	11.268873260709205	1.0	-473200.0	-672700.0	399800.0	-676200.0	424200.0	1932000.0	-239980.06983823457	35.0	110.0	-80.0
2840	-12.191390025198505	14.536757798509964	10.473640064640568	1.0	85530.0	50760.0	-34240.0	117700.0	-6602.0	26560.0	82313.74965421142	50.0	100.0	-130.0
2841	-13.187709539500712	11.622159360512976	9.963931442641035	1.0	148800.0	43150.0	-193200.0	32760.0	156600.0	207600.0	154457.11384709764	65.0	100.0	-150.0
2842	-11.340267774263644	15.870797895611547	11.627122468643266	1.0	-11510.0	-13050.0	7253.0	134400.0	-88730.0	192100.0	199612.2411918146	10.0	110.0	50.0
2843	-12.308285540821252	17.408107834118564	10.9096597646715	1.0	106100.0	37850.0	-117300.0	111200.0	107900.0	154800.0	70561.26586740764	85.0	85.0	170.0
2844	-11.810127403687906	11.5250865062415	7.610372819710381	1.0	102400.0	47820.0	-93390.0	91430.0	66720.0	75900.0	-47447.66787252741	55.0	30.0	-150.0
2845	-14.162341007029692	14.45422051183076	12.984137223905083	1.0	-219500.0	12420.0	-192600.0	71140.0	-45810.0	-132700.0	-221634.4740947166	15.0	165.0	-60.0
2846	-14.879054459694526	11.452366679515402	7.619239351066819	1.0	157100.0	2315.0	-169800.0	101600.0	58460.0	109400.0	102115.7071472838	70.0	5.0	-20.0
2847	-12.978763789188092	15.351891224422856	11.781987517127172	1.0	-65520.0	52820.0	-75920.0	137300.0	9026.0	42950.0	14089.699038475574	25.0	160.0	100.0
2848	-13.771130247260208	12.634606868306763	9.4458538131837	1.0	139800.0	26070.0	-153700.0	91290.0	87770.0	115200.0	95515.81667086005	40.0	15.0	30.0
2849	-12.035447081385389	17.086196517053075	9.107635402628652	1.0	-50180.0	28740.0	-8689.0	222000.0	-82030.0	84010.0	-15665.896820581504	10.0	140.0	-140.0
2850	-15.047696530869096	15.495470575923564	11.118191819195973	1.0	135100.0	101600.0	-118400.0	69350.0	78200.0	33630.0	89632.72315374578	55.0	180.0	-20.0
2851	-13.452537053609843	17.228910255881146	7.29319408512647	1.0	129700.0	52090.0	-107700.0	127300.0	30280.0	16560.0	-76419.32507911549	20.0	70.0	-120.0
2852	-15.524545295293692	13.460854077886529	12.725710628813832	1.0	119500.0	131300.0	-101600.0	111000.0	33950.0	-34660.0	188830.9376450886	80.0	80.0	-150.0
2853	-12.359150706732295	12.979740090917568	7.780745584283111	1.0	122200.0	-31360.0	-47740.0	51370.0	3613.0	165200.0	473.39785479046986	85.0	205.0	-10.0
2854	-13.229283381260474	10.92079712093043	10.171875560329912	1.0	-259100.0	-10230.0	-99620.0	109200.0	-58610.0	-150900.0	-925.6686841209739	50.0	140.0	-110.0
2855	-13.98695048235263	13.865093552889356	12.088595106232848	1.0	-28370.0	30250.0	13860.0	120700.0	-24310.0	142400.0	-65147.0950371392	65.0	80.0	-120.0
2856	-13.14637646474737	15.884811938361524	8.825884662577472	1.0	195700.0	27330.0	-216100.0	41300.0	88430.0	132700.0	11322.091270489846	25.0	15.0	-50.0
2857	-12.826204996715171	14.066139751347215	8.053364759933528	1.0	188000.0	157400.0	-186800.0	153300.0	101100.0	-57840.0	-82920.12322219058	5.0	315.0	80.0
2858	-11.278424499864062	14.96643498878738	9.202423405010135	1.0	-196100.0	100100.0	-71500.0	264700.0	-83470.0	-180100.0	190301.92803880942	25.0	350.0	-110.0
2859	-13.789937640083862	15.329295149656945	10.225409908601383	1.0	177300.0	139400.0	-146600.0	69920.0	244500.0	219000.0	278249.314024675	70.0	120.0	-170.0
2860	-0.9455230034217644	-2.439917772903448	10.951241477918275	1.0	173500.0	86380.0	-176200.0	88850.0	86030.0	-7552.0	141111.31624726497	55.0	110.0	-80.0
2861	3.0651541770342883	0.3029235060197245	9.566468114720722	1.0	3556.0	-129500.0	123400.0	-378500.0	112000.0	-281700.0	-380041.40104520146	25.0	345.0	-20.0
2862	2.5549304217390474	-1.779727016021017	10.823993417885465	1.0	631200.0	47100.0	727500.0	234900.0	-43600.0	1483000.0	-312508.87913662643	85.0	90.0	-100.0
2863	-2.024246249458735	-2.304462986151881	12.35722384347212	1.0	286800.0	-646100.0	728400.0	-516400.0	-619800.0	1530000.0	-681124.0921860172	55.0	110.0	-100.0
2864	0.0885798657694472	-1.28429268760161	7.6238137483732515	1.0	322800.0	194200.0	47870.0	-771500.0	400300.0	-505900.0	-459533.27146831667	70.0	155.0	-100.0
2865	0.0488070813754443	-2.8858027889759863	8.972423335885178	1.0	-479700.0	-386900.0	-438000.0	-921800.0	-157300.0	-1138000.0	-832643.2915512545	30.0	155.0	-120.0
2866	0.7580829355244313	-0.6944937779788138	10.083143336332762	1.0	124100.0	-374600.0	86890.0	-906900.0	-123700.0	-132600.0	-827015.8102010605	70.0	155.0	-100.0
2867	2.1590814218923065	0.7920433404380636	10.032830408024866	1.0	884.0	-2070000.0	917700.0	-1702000.0	-74560.0	9859000.0	-2894985.5463060797	40.0	175.0	-80.0
2868	1.3153505747437728	1.1182984225277817	7.599543163825976	1.0	656100.0	191100.0	572900.0	229700.0	108300.0	1859000.0	1349868.1310130628	40.0	200.0	20.0
2869	4.387435962847867	-1.596639619660783	13.892414122663295	1.0	-1925000.0	-4890000.0	4280000.0	-5454000.0	2802000.0	9429000.0	-9985289.43870508	70.0	170.0	-80.0
2870	-2.907702325017228	-0.5698356396027909	13.495020799364864	1.0	291000.0	-114600.0	262900.0	155400.0	-360600.0	586900.0	-174054.7148887487	35.0	165.0	-80.0
2871	2.2160999296209165	-1.2035878390047	9.807152852572075	1.0	-521000.0	-1112000.0	411100.0	669400.0	-880400.0	5273000.0	1665667.902389989	50.0	135.0	160.0
2872	0.461786352840111	-2.040926545312419	10.412165586490362	1.0	428300.0	-450300.0	1111000.0	109500.0	-741800.0	2740000.0	-625935.2483450719	45.0	125.0	-110.0
2873	0.7495312862314616	-2.65940219279051	9.758706645048806	1.0	-165500.0	-37360.0	483300.0	-255400.0	144300.0	-639300.0	-208623.90601425295	80.0	45.0	-90.0
2874	-1.8634665762119471	-2.202071845604493	10.76305338077144	1.0	399700.0	-197600.0	117200.0	-796500.0	-195900.0	102500.0	-220576.9714034611	85.0	150.0	-70.0
2875	2.7679991914824638	-1.9625761023223784	11.336533765903582	1.0	-44500.0	-214600.0	87970.0	-706900.0	197900.0	-260900.0	-395989.75644944713	55.0	140.0	-180.0
2876	2.2322834643352527	-2.1891500030434745	9.57177811593575	1.0	170600.0	-716400.0	531600.0	-527300.0	-690600.0	1300000.0	1146564.8575775193	30.0	60.0	-100.0
2877	3.5193962542330293	-2.5793628226877163	7.517415275263171	1.0	-3333000.0	-3893000.0	3072000.0	-2465000.0	192300.0	7616000.0	-4652546.4089116715	85.0	75.0	-100.0
2878	2.053639981635893	-0.9158608369492957	9.6262180936805	1.0	196000.0	224500.0	-453000.0	-713200.0	63760.0	-1771000.0	389118.9197233919	55.0	70.0	-110.0
2879	1.639776090167532	1.6131564796585551	12.042676820658649	1.0	603900.0	-371900.0	1226000.0	140800.0	-491200.0	3343000.0	533060.5678179103	65.0	350.0	30.0
2880	0.9784388822061656	-1.6065751245408884	11.271491487357071	1.0	458500.0	86190.0	387800.0	306400.0	-26680.0	1405000.0	-23408.771913638804	55.0	145.0	-120.0
